protocol,flow_duration,tot_fwd_pkt,tot_fwd_pkt_len,fwd_pkt_len_mean,pkt_per_second,byte_per_second,iat_mean,iat_std,flow_id,label
1,17.05965781211853,1,98,98.0,0.1758534686357492,17.23363992630342,0.5006901025772095,0.4667593240737915,10.61.0.1_8.8.8.8_0_0_1_1_34,1
1,18.027064323425293,2,196,98.0,0.1664164473026063,16.308811835655423,0.5006686449050903,0.4667378664016723,10.61.0.1_8.8.8.8_0_0_1_1_35,1
1,18.06092643737793,1,98,98.0,0.1661044360266791,16.278234730614553,0.5006343126296997,0.466772198677063,10.61.0.1_8.8.8.8_0_0_1_1_36,1
1,19.02882957458496,2,196,98.0,0.1576555188663217,15.45024084889953,0.500882625579834,0.4670205116271972,10.61.0.1_8.8.8.8_0_0_1_1_37,1
1,19.06400418281555,1,98,98.0,0.1573646318596711,15.421733922247771,0.501538872718811,0.4663642644882202,10.61.0.1_8.8.8.8_0_0_1_1_38,1
1,20.03090715408325,2,196,98.0,0.1497685540112174,14.677318293099312,0.5010387897491455,0.4658641815185547,10.61.0.1_8.8.8.8_0_0_1_1_39,1
1,20.064791679382324,1,98,98.0,0.149515631556876,14.652531892573856,0.5003937482833862,0.4665092229843139,10.61.0.1_8.8.8.8_0_0_1_1_40,1
1,21.0325391292572,2,196,98.0,0.1426361306907954,13.978340807697958,0.5008159875869751,0.4669314622879028,10.61.0.1_8.8.8.8_0_0_1_1_41,1
1,21.066383600234985,1,98,98.0,0.1424069767706373,13.955883723522463,0.5007959604263306,0.4669514894485473,10.61.0.1_8.8.8.8_0_0_1_1_42,1
1,22.03404855728149,2,196,98.0,0.1361529177082894,13.34298593541236,0.500754714012146,0.4669102430343628,10.61.0.1_8.8.8.8_0_0_1_1_43,1
1,22.06795883178711,1,98,98.0,0.1359437011310145,13.322482710839427,0.500787615776062,0.4668773412704468,10.61.0.1_8.8.8.8_0_0_1_1_44,1
1,23.035602807998657,2,196,98.0,0.1302331883825636,12.762852461491232,0.5007771253585815,0.4668668508529663,10.61.0.1_8.8.8.8_0_0_1_1_45,1
1,23.069480657577515,1,98,98.0,0.1300419391545602,12.744110037146903,0.5007609128952026,0.4668830633163452,10.61.0.1_8.8.8.8_0_0_1_1_46,1
1,24.03688716888428,2,196,98.0,0.1248081741584033,12.23120106752353,0.5006421804428101,0.4667643308639526,10.61.0.1_8.8.8.8_0_0_1_1_47,1
1,24.070815563201904,1,98,98.0,0.1246322540307371,12.213960895012235,0.5006674528121948,0.4667390584945678,10.61.0.1_8.8.8.8_0_0_1_1_48,1
1,25.037416219711304,2,196,98.0,0.1198206705386068,11.742425712783474,0.5002645254135132,0.4663361310958862,10.61.0.1_8.8.8.8_0_0_1_1_49,1
1,25.071292638778687,1,98,98.0,0.1196587684258365,11.726559305731984,0.5002385377883911,0.4663621187210083,10.61.0.1_8.8.8.8_0_0_1_1_50,1
1,26.037750720977783,2,196,98.0,0.1152173254958999,11.291297898598192,0.5001672506332397,0.4662908315658569,10.61.0.1_8.8.8.8_0_0_1_1_51,1
1,26.071606397628784,1,98,98.0,0.1150677083048035,11.276635413870752,0.5001568794250488,0.4663012027740478,10.61.0.1_8.8.8.8_0_0_1_1_52,1
1,27.03831577301025,2,196,98.0,0.1109536564771764,10.873458334763288,0.5002825260162354,0.4664268493652344,10.61.0.1_8.8.8.8_0_0_1_1_53,1
1,27.072163820266724,1,98,98.0,0.1108149322646365,10.859863361934378,0.5002787113189697,0.4664306640625,10.61.0.1_8.8.8.8_0_0_1_1_54,1
1,28.03916621208191,2,196,98.0,0.1069931957786718,10.48533318630984,0.5004252195358276,0.4665771722793579,10.61.0.1_8.8.8.8_0_0_1_1_55,1
1,28.074037551879883,1,98,98.0,0.1068602973283091,10.472309138174294,0.5009368658065796,0.4660655260086059,10.61.0.1_8.8.8.8_0_0_1_1_56,1
1,29.040030241012573,2,196,98.0,0.1033056775458576,10.12395639949405,0.500432014465332,0.4655606746673584,10.61.0.1_8.8.8.8_0_0_1_1_57,1
1,29.0739266872406,1,98,98.0,0.1031852364584994,10.112153172932947,0.4999445676803589,0.4660481214523315,10.61.0.1_8.8.8.8_0_0_1_1_58,1
1,30.040510416030884,2,196,98.0,0.099865147377758,9.78678444302029,0.5002400875091553,0.4663436412811279,10.61.0.1_8.8.8.8_0_0_1_1_59,1
1,30.074466466903687,1,98,98.0,0.0997523930574607,9.775734519631156,0.500269889831543,0.4663138389587402,10.61.0.1_8.8.8.8_0_0_1_1_60,1
1,31.041014432907104,2,196,98.0,0.0966463259918351,9.471339947199844,0.5002520084381104,0.4662959575653076,10.61.0.1_8.8.8.8_0_0_1_1_61,1
1,31.07492589950561,1,98,98.0,0.0965408577224548,9.46100405680058,0.5002297163009644,0.4663182497024536,10.61.0.1_8.8.8.8_0_0_1_1_62,1
1,32.04169321060181,2,196,98.0,0.0936280108632765,9.1755450646011,0.5003393888473511,0.4664279222488403,10.61.0.1_8.8.8.8_0_0_1_1_63,1
1,32.07561111450195,1,98,98.0,0.0935290052398611,9.165842513506387,0.500342607498169,0.4664247035980224,10.61.0.1_8.8.8.8_0_0_1_1_64,1
1,33.042054414749146,2,196,98.0,0.0907933859784721,8.897751825890275,0.5001806020736694,0.4662626981735229,10.61.0.1_8.8.8.8_0_0_1_1_65,1
1,33.07598161697388,1,98,98.0,0.0907002559966494,8.88862508767164,0.5001852512359619,0.4662580490112304,10.61.0.1_8.8.8.8_0_0_1_1_66,1
1,34.04254961013794,2,196,98.0,0.0881250092709446,8.636250908552578,0.500247597694397,0.4663203954696655,10.61.0.1_8.8.8.8_0_0_1_1_67,1
1,34.0770947933197,1,98,98.0,0.0880356737625445,8.62749602872937,0.5005565881729126,0.4660114049911499,10.61.0.1_8.8.8.8_0_0_1_1_68,1
1,35.04270386695862,2,196,98.0,0.0856098322603658,8.389763561515851,0.5000771284103394,0.4655319452285766,10.61.0.1_8.8.8.8_0_0_1_1_69,1
1,35.07663679122925,1,98,98.0,0.0855270138313299,8.381647355470333,0.4997709989547729,0.465838074684143,10.61.0.1_8.8.8.8_0_0_1_1_70,1
1,36.04318428039551,2,196,98.0,0.0832334894903209,8.156881970051451,0.5002402067184448,0.4663072824478149,10.61.0.1_8.8.8.8_0_0_1_1_71,1
1,36.07711672782898,1,98,98.0,0.0831552039657835,8.149209988646787,0.5002399682998657,0.466307520866394,10.61.0.1_8.8.8.8_0_0_1_1_72,1
1,37.043800592422485,2,196,98.0,0.0809852108051155,7.936550658901326,0.5003081560134888,0.4663757085800171,10.61.0.1_8.8.8.8_0_0_1_1_73,1
1,37.07766342163086,1,98,98.0,0.0809112474506637,7.929302250165051,0.5002733469009399,0.4664105176925659,10.61.0.1_8.8.8.8_0_0_1_1_74,1
1,38.04401779174805,2,196,98.0,0.0788560245245894,7.727890403409763,0.5001085996627808,0.4662457704544067,10.61.0.1_8.8.8.8_0_0_1_1_75,1
1,38.07788968086243,1,98,98.0,0.0787858787643835,7.721016118909591,0.5001131296157837,0.4662412405014038,10.61.0.1_8.8.8.8_0_0_1_1_76,1
1,39.04438161849976,2,196,98.0,0.0768356387178266,7.5298925943470145,0.5001819133758545,0.4663100242614746,10.61.0.1_8.8.8.8_0_0_1_1_77,1
1,39.07821369171143,1,98,98.0,0.0767691180478985,7.523373568694058,0.5001620054244995,0.4663299322128296,10.61.0.1_8.8.8.8_0_0_1_1_78,1
1,40.04485988616944,2,196,98.0,0.0749159819394481,7.341766230065916,0.5002391338348389,0.4664070606231689,10.61.0.1_8.8.8.8_0_0_1_1_79,1
1,40.07879114151001,1,98,98.0,0.0748525570396475,7.335550589885463,0.500288724899292,0.4663574695587158,10.61.0.1_8.8.8.8_0_0_1_1_80,1
1,41.04573369026184,2,196,98.0,0.0730892039264912,7.162741984796143,0.5004369020462036,0.4665056467056274,10.61.0.1_8.8.8.8_0_0_1_1_81,1
1,41.07964539527893,1,98,98.0,0.0730288679742297,7.156829061474515,0.5004271268844604,0.4665154218673706,10.61.0.1_8.8.8.8_0_0_1_1_82,1
1,42.04646635055542,2,196,98.0,0.0713496343542403,6.992264166715555,0.5003663301467896,0.4664546251296997,10.61.0.1_8.8.8.8_0_0_1_1_83,1
1,42.08041906356812,1,98,98.0,0.0712920656866106,6.986622437287841,0.5003868341445923,0.466434121131897,10.61.0.1_8.8.8.8_0_0_1_1_84,1
1,43.046642541885376,2,196,98.0,0.0696918463984951,6.829800947052519,0.500088095664978,0.4661353826522827,10.61.0.1_8.8.8.8_0_0_1_1_85,1
1,43.08056449890137,1,98,98.0,0.0696369705201171,6.82442311097148,0.500072717666626,0.4661507606506347,10.61.0.1_8.8.8.8_0_0_1_1_86,1
1,44.0471408367157,2,196,98.0,0.0681088475440688,6.67466705931875,0.5002491474151611,0.4663271903991699,10.61.0.1_8.8.8.8_0_0_1_1_87,1
1,44.08110046386719,1,98,98.0,0.0680563771872952,6.669524964354933,0.5002679824829102,0.4663083553314209,10.61.0.1_8.8.8.8_0_0_1_1_88,1
1,45.04780912399292,2,196,98.0,0.0665959135047517,6.526399523465673,0.5003341436386108,0.4663745164871216,10.61.0.1_8.8.8.8_0_0_1_1_89,1
1,45.081807374954224,1,98,98.0,0.0665456904832677,6.521477667360237,0.5003534555435181,0.4663552045822143,10.61.0.1_8.8.8.8_0_0_1_1_90,1
1,46.04835629463196,2,196,98.0,0.0651489052248694,6.38459271203721,0.500273585319519,0.4662753343582153,10.61.0.1_8.8.8.8_0_0_1_1_91,1
1,46.08234262466431,1,98,98.0,0.0651008570556986,6.379883991458468,0.5002676248550415,0.4662812948226928,10.61.0.1_8.8.8.8_0_0_1_1_92,1
1,47.04864430427551,2,196,98.0,0.0637637926525202,6.248851679946981,0.5001440048217773,0.4661576747894287,10.61.0.1_8.8.8.8_0_0_1_1_93,1
1,47.0825424194336,1,98,98.0,0.0637178845032322,6.244352681316754,0.5000998973846436,0.4662017822265625,10.61.0.1_8.8.8.8_0_0_1_1_94,1
1,48.04885935783386,2,196,98.0,0.0624364457365808,6.118771682184925,0.5001075267791748,0.4662094116210937,10.61.0.1_8.8.8.8_0_0_1_1_95,1
1,48.08271026611328,1,98,98.0,0.0623924895954602,6.114463980355099,0.5000839233398438,0.4662330150604248,10.61.0.1_8.8.8.8_0_0_1_1_96,1
1,49.04962778091431,2,196,98.0,0.061162543646607,5.993929277367489,0.5003842115402222,0.4665333032608032,10.61.0.1_8.8.8.8_0_0_1_1_97,1
1,49.08365273475647,1,98,98.0,0.0611201455647916,5.989774265349583,0.5004712343215942,0.4664462804794311,10.61.0.1_8.8.8.8_0_0_1_1_98,1
1,50.05045938491821,2,196,98.0,0.0599395097840799,5.874071958839832,0.5004158020019531,0.46639084815979,10.61.0.1_8.8.8.8_0_0_1_1_99,1
1,50.087158203125,1,98,98.0,0.059895592156251,5.869768031312605,0.5017527341842651,0.465053915977478,10.61.0.1_8.8.8.8_0_0_1_1_100,1
1,51.05163097381592,2,196,98.0,0.0587640383426473,5.758875757579437,0.5005857944488525,0.4638869762420654,10.61.0.1_8.8.8.8_0_0_1_1_101,1
1,51.08554911613464,1,98,98.0,0.0587250220836422,5.755052164196945,0.4991954565048218,0.4652773141860962,10.61.0.1_8.8.8.8_0_0_1_1_102,1
1,52.05197191238403,2,196,98.0,0.0576347041193697,5.648201003698238,0.5001704692840576,0.466252326965332,10.61.0.1_8.8.8.8_0_0_1_1_103,1
1,52.08587837219238,1,98,98.0,0.0575971855281534,5.644524181759039,0.5001646280288696,0.46625816822052,10.61.0.1_8.8.8.8_0_0_1_1_104,1
1,53.052313566207886,2,196,98.0,0.0565479580123509,5.5416998852103925,0.5001708269119263,0.4662643671035766,10.61.0.1_8.8.8.8_0_0_1_1_105,1
1,53.08609580993652,1,98,98.0,0.0565119727534844,5.53817332984148,0.5001087188720703,0.4663264751434326,10.61.0.1_8.8.8.8_0_0_1_1_106,1
1,54.05282068252564,2,196,98.0,0.0555012663931125,5.439124106525032,0.5002535581588745,0.4664713144302368,10.61.0.1_8.8.8.8_0_0_1_1_107,1
1,54.08673286437988,1,98,98.0,0.0554664673039573,5.435713795787816,0.5003185272216797,0.4664063453674316,10.61.0.1_8.8.8.8_0_0_1_1_108,1
1,55.05321979522705,2,196,98.0,0.0544927256054893,5.340287109337952,0.500199556350708,0.4662873744964599,10.61.0.1_8.8.8.8_0_0_1_1_109,1
1,55.08713603019714,1,98,98.0,0.0544591753391479,5.336999183236498,0.5002015829086304,0.4662853479385376,10.61.0.1_8.8.8.8_0_0_1_1_110,1
1,56.05357384681702,2,196,98.0,0.0535202270634587,5.244982252218958,0.5001770257949829,0.4662607908248901,10.61.0.1_8.8.8.8_0_0_1_1_111,1
1,56.08747887611389,1,98,98.0,0.0534878739446714,5.241811646577798,0.500171422958374,0.466266393661499,10.61.0.1_8.8.8.8_0_0_1_1_112,1
1,57.05366730690002,2,196,98.0,0.052582071260425,5.153042983521655,0.5000467300415039,0.4661417007446289,10.61.0.1_8.8.8.8_0_0_1_1_113,1
1,57.08757042884827,1,98,98.0,0.0525508438608205,5.149982698360411,0.5000457763671875,0.4661426544189453,10.61.0.1_8.8.8.8_0_0_1_1_114,1
1,58.05395841598511,2,196,98.0,0.0516760627846171,5.064254152892481,0.5001455545425415,0.4662424325942993,10.61.0.1_8.8.8.8_0_0_1_1_115,1
1,58.08775329589844,1,98,98.0,0.0516459981627802,5.061307819952459,0.5000914335250854,0.4662965536117553,10.61.0.1_8.8.8.8_0_0_1_1_116,1
1,59.054160356521606,2,196,98.0,0.0508008238858771,4.978480740815957,0.5001009702682495,0.4663060903549194,10.61.0.1_8.8.8.8_0_0_1_1_117,1
1,59.08806324005127,1,98,98.0,0.0507716759612207,4.975624244199629,0.500154972076416,0.4662520885467529,10.61.0.1_8.8.8.8_0_0_1_1_118,1
1,60.05446267127991,2,196,98.0,0.049954655600219,4.895556248821469,0.5001511573791504,0.4662482738494873,10.61.0.1_8.8.8.8_0_0_1_1_119,1
1,60.08840489387512,1,98,98.0,0.0499264376429768,4.892790889011729,0.5001708269119263,0.4662286043167114,10.61.0.1_8.8.8.8_0_0_1_1_120,1
1,61.05463933944702,2,196,98.0,0.0491363151507754,4.815358884775992,0.5000883340835571,0.4661461114883423,10.61.0.1_8.8.8.8_0_0_1_1_121,1
1,61.0885272026062,1,98,98.0,0.049109057582125,4.812687643048254,0.5000611543655396,0.4661732912063598,10.61.0.1_8.8.8.8_0_0_1_1_122,1
1,62.0548746585846,2,196,98.0,0.0483443084287171,4.7377422260142845,0.5001176595687866,0.4662297964096069,10.61.0.1_8.8.8.8_0_0_1_1_123,1
1,62.08877491950989,1,98,98.0,0.0483179125999685,4.735155434796921,0.5001238584518433,0.4662235975265503,10.61.0.1_8.8.8.8_0_0_1_1_124,1
1,63.05523419380188,2,196,98.0,0.047577334988233,4.66257882884684,0.5001797676086426,0.4662795066833496,10.61.0.1_8.8.8.8_0_0_1_1_125,1
1,63.088950395584106,1,98,98.0,0.0475519085543382,4.660087038325153,0.5000877380371094,0.4663715362548828,10.61.0.1_8.8.8.8_0_0_1_1_126,1
1,64.05536127090454,2,196,98.0,0.0468344872385049,4.589779749373481,0.5000635385513306,0.466347336769104,10.61.0.1_8.8.8.8_0_0_1_1_127,1
1,64.08934497833252,1,98,98.0,0.0468096530088464,4.587345994866951,0.5001972913742065,0.466213583946228,10.61.0.1_8.8.8.8_0_0_1_1_128,1
1,65.05596160888672,2,196,98.0,0.0461141442814396,4.519186139581084,0.5003001689910889,0.4663164615631103,10.61.0.1_8.8.8.8_0_0_1_1_129,1
1,65.08983111381531,1,98,98.0,0.046090148778451,4.516834580288204,0.500243067741394,0.4663735628128052,10.61.0.1_8.8.8.8_0_0_1_1_130,1
1,66.05595827102661,2,196,98.0,0.0454160393478971,4.450771856093925,0.4999983310699463,0.4661288261413574,10.61.0.1_8.8.8.8_0_0_1_1_131,1
1,66.08984351158142,1,98,98.0,0.045392753872602,4.448489879514999,0.5000061988830566,0.466120958328247,10.61.0.1_8.8.8.8_0_0_1_1_132,1
1,67.05634188652039,2,196,98.0,0.0447384977408536,4.384372778603654,0.5001918077468872,0.4663065671920776,10.61.0.1_8.8.8.8_0_0_1_1_133,1
1,67.09022092819214,1,98,98.0,0.0447159058130238,4.382158769676336,0.5001887083053589,0.4663096666336059,10.61.0.1_8.8.8.8_0_0_1_1_134,1
1,68.05677437782288,2,196,98.0,0.0440808431993154,4.319922633532915,0.5002162456512451,0.4663372039794922,10.61.0.1_8.8.8.8_0_0_1_1_135,1
1,68.09077095985413,1,98,98.0,0.0440588343722643,4.317765768481906,0.5002750158309937,0.4662784337997436,10.61.0.1_8.8.8.8_0_0_1_1_136,1
1,69.05731654167175,2,196,98.0,0.0434421745621941,4.257333107095024,0.5002710819244385,0.4662744998931885,10.61.0.1_8.8.8.8_0_0_1_1_137,1
1,69.09121489524841,1,98,98.0,0.0434208604458382,4.255244323692145,0.5002219676971436,0.4663236141204834,10.61.0.1_8.8.8.8_0_0_1_1_138,1
1,70.05737090110779,2,196,98.0,0.042822046580006,4.196560564840596,0.5000271797180176,0.4661288261413574,10.61.0.1_8.8.8.8_0_0_1_1_139,1
1,70.09127187728882,1,98,98.0,0.0428013348830679,4.194530818540657,0.5000284910202026,0.4661275148391723,10.61.0.1_8.8.8.8_0_0_1_1_140,1
1,71.05785870552063,2,196,98.0,0.0422191162899048,4.137473396410671,0.5002439022064209,0.4663429260253906,10.61.0.1_8.8.8.8_0_0_1_1_141,1
1,71.09182024002075,1,98,98.0,0.0421989476408309,4.135496868801431,0.5002741813659668,0.4663126468658447,10.61.0.1_8.8.8.8_0_0_1_1_142,1
1,72.05757570266724,2,196,98.0,0.0416333740171743,4.080070653683086,0.4998584985733032,0.4658969640731811,10.61.0.1_8.8.8.8_0_0_1_1_143,1
1,72.09146785736084,1,98,98.0,0.0416138010386438,4.078152501787094,0.4998238086700439,0.4659316539764404,10.61.0.1_8.8.8.8_0_0_1_1_144,1
1,73.05782437324524,2,196,98.0,0.0410633635170039,4.024209624666386,0.5001243352890015,0.4662321805953979,10.61.0.1_8.8.8.8_0_0_1_1_145,1
1,73.09170770645142,1,98,98.0,0.0410443276554503,4.022344110234138,0.5001199245452881,0.4662365913391113,10.61.0.1_8.8.8.8_0_0_1_1_146,1
1,74.05806088447571,2,196,98.0,0.0405087571045067,3.9698581962416633,0.5001182556152344,0.4662349224090576,10.61.0.1_8.8.8.8_0_0_1_1_147,1
1,74.09198904037476,1,98,98.0,0.0404902073605449,3.968040321333408,0.5001406669616699,0.466212511062622,10.61.0.1_8.8.8.8_0_0_1_1_148,1
1,75.05856084823608,2,196,98.0,0.0399687919152329,3.916941607692831,0.500249981880188,0.4663218259811401,10.61.0.1_8.8.8.8_0_0_1_1_149,1
1,75.09242391586304,1,98,98.0,0.0399507679145014,3.915175255621139,0.5002174377441406,0.4663543701171875,10.61.0.1_8.8.8.8_0_0_1_1_150,1
1,76.05871915817261,2,196,98.0,0.0394432095781308,3.865434538656826,0.5000791549682617,0.4662160873413086,10.61.0.1_8.8.8.8_0_0_1_1_151,1
1,76.09259676933289,1,98,98.0,0.0394256488458949,3.8637135868977066,0.5000864267349243,0.466208815574646,10.61.0.1_8.8.8.8_0_0_1_1_152,1
1,77.0586929321289,2,196,98.0,0.0389313636897827,3.815273641598707,0.4999868869781494,0.4661092758178711,10.61.0.1_8.8.8.8_0_0_1_1_153,1
1,77.09262657165527,1,98,98.0,0.0389142273834916,3.813594283582177,0.5000149011611938,0.4660812616348266,10.61.0.1_8.8.8.8_0_0_1_1_154,1
1,78.05801057815552,2,196,98.0,0.0384329548982836,3.766429580031799,0.4996588230133056,0.4657251834869385,10.61.0.1_8.8.8.8_0_0_1_1_155,1
1,78.09188938140869,1,98,98.0,0.0384162814315798,3.764795580294827,0.499631404876709,0.4657526016235351,10.61.0.1_8.8.8.8_0_0_1_1_156,1
1,79.05835437774658,2,196,98.0,0.0379466537548426,3.718772067974582,0.5001718997955322,0.4662930965423584,10.61.0.1_8.8.8.8_0_0_1_1_157,1
1,79.09352350234985,1,98,98.0,0.0379297806843928,3.7171185070704977,0.500817060470581,0.4656479358673095,10.61.0.1_8.8.8.8_0_0_1_1_158,1
1,80.05914688110352,2,196,98.0,0.0374722953825041,3.6722849474854105,0.5003962516784668,0.4652271270751953,10.61.0.1_8.8.8.8_0_0_1_1_159,1
1,80.09346294403076,1,98,98.0,0.0374562403687851,3.6707115561409416,0.4999697208404541,0.465653657913208,10.61.0.1_8.8.8.8_0_0_1_1_160,1
1,81.05972647666931,2,196,98.0,0.0370097473850157,3.626955243731538,0.500289797782898,0.4659737348556518,10.61.0.1_8.8.8.8_0_0_1_1_161,1
1,81.09364175796509,1,98,98.0,0.0369942690322615,3.625438365161632,0.5000894069671631,0.4661741256713867,10.61.0.1_8.8.8.8_0_0_1_1_162,1
1,82.06027150154114,2,196,98.0,0.0365584946906208,3.582732479680846,0.5002725124359131,0.4663572311401367,10.61.0.1_8.8.8.8_0_0_1_1_163,1
1,82.099191904068,1,98,98.0,0.0365411635659638,3.581034029464453,0.5027750730514526,0.4638546705245971,10.61.0.1_8.8.8.8_0_0_1_1_164,1
1,83.0601544380188,2,196,98.0,0.0361184014200053,3.539603339160522,0.4999414682388305,0.4610210657119751,10.61.0.1_8.8.8.8_0_0_1_1_165,1
1,83.09397459030151,1,98,98.0,0.0361037008374148,3.538162682066659,0.4973913431167602,0.4635711908340454,10.61.0.1_8.8.8.8_0_0_1_1_166,1
1,84.0613203048706,2,196,98.0,0.035688233174541,3.497446851105018,0.5005829334259033,0.4667627811431885,10.61.0.1_8.8.8.8_0_0_1_1_167,1
1,84.09518313407898,1,98,98.0,0.0356738624995546,3.496038524956355,0.5006042718887329,0.4667414426803589,10.61.0.1_8.8.8.8_0_0_1_1_168,1
1,85.06175208091736,2,196,98.0,0.0352684952591402,3.456312535395748,0.5002158880233765,0.4663530588150024,10.61.0.1_8.8.8.8_0_0_1_1_169,1
1,85.09564638137817,1,98,98.0,0.0352544475254905,3.4549358574980777,0.5002316236495972,0.4663373231887817,10.61.0.1_8.8.8.8_0_0_1_1_170,1
1,86.06118178367615,2,196,98.0,0.0348589217324579,3.416174329780876,0.4997148513793945,0.4658205509185791,10.61.0.1_8.8.8.8_0_0_1_1_171,1
